allocation_id,lesson_id,lesson_no,title_fr_official,category_code,subcategory_code,question_type_id,question_type_code,cognitive_level,compatibility_status,conditional_guardrail_required,lesson_target_full,target_full,target_expanded,target_mvp,base_share_pct,compatibility_factor,target_status,allocation_note_fa,allocation_policy_version,stage4_capacity_model,recovery_version
98c87834-a32e-508f-84ae-882e1cbfceb1,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,ALLOWED,False,252,48,24,12,11.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
647bc07c-32cb-5118-b8d2-288e32e72713,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,252,30,15,7,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
2c90f4b0-1cb8-5ed6-be8e-9b9dde51f8dc,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,252,23,12,6,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
517d333a-157b-55e9-8811-ab44952f2607,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,252,17,8,4,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
690cab6f-c97d-5049-861d-46e1eb5549e6,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,False,252,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
78d26931-99b6-5969-9ad0-af589d68a944,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,False,252,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8f90d009-2d9b-5d5e-874a-a4c0307a21f1,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,False,252,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
af14eb21-5b87-5e13-b467-05b946461bea,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,False,252,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
c9432aca-a471-5244-94e0-68afb37d662a,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,False,252,15,7,4,8.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
b8024903-9c72-547f-8f0a-1f5801cf757d,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,ALLOWED,False,252,22,11,5,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
166be791-1214-5cf7-a188-11c2479453f1,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,False,252,18,9,4,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
e9b62046-1db5-5217-96b4-853c001e83f8,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,ALLOWED,False,252,35,18,9,8.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8e9179d1-98a2-5c41-b396-7496f2b50041,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,NOT_SUITABLE,False,252,0,0,0,3.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
39763af4-a2da-5eeb-918f-8043a5c4e97a,26acbe21-6e4d-4c22-a0e6-27e27f3bb5ab,4,LE NOM et L’ARTICLE,CAT05,SUB11,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,ALLOWED,False,252,16,8,4,9.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
a835b222-64e9-5ab1-be3e-d555c5f757d2,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,218,25,13,7,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
d7e01bf6-8375-5023-8e5e-7f1290a7fc88,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,False,218,45,23,12,11.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
ddebcc83-efdb-57b1-b321-f45434130176,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,218,19,10,5,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8e0005bf-48fd-5f76-8c43-dd4e9bb7e8bf,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,218,15,7,4,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
ea92d25c-86b6-56b2-a3df-3618c72af287,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,218,11,5,3,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
0f9dd4f3-2d20-583b-8a32-3d146ff12c7d,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,False,218,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8221511c-52b8-5eb4-b926-78785a043ad9,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,False,218,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8ead7f3e-9205-526f-a306-becfaed2ce72,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,NOT_SUITABLE,False,218,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
91e60510-612b-5e65-96ab-a64637132ae5,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,False,218,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
c2eee443-cec9-517f-9214-655a677f51cb,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,PREFERRED,False,218,17,8,4,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
2ecce86b-ca05-528d-9d84-e86c2198e18a,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,PREFERRED,False,218,19,9,4,4.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
52527d76-5233-5aa8-b9d6-4265250195f1,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,eb413534-d902-573b-860e-7f0e219c7e51,FA_TO_FR,APPLICATION,ALLOWED,False,218,9,4,2,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
50ad8b66-d22a-5a11-b30f-52857745d916,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,5bf2c002-80ba-5784-bcec-9f852d0e3b91,DIALOGUE_COMPLETE,APPLICATION,PREFERRED,False,218,33,17,8,8.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8c0f8300-612b-5596-b00f-e6dbc636d1b2,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,45b6af11-30d8-5189-89b9-210478143d49,REGISTER_CHOICE,DISCRIMINATION,PREFERRED,False,218,6,3,1,3.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
f73fddb7-02dd-5fb7-8625-de5e9ec96f66,99f46643-99ba-428d-bdaf-193d018572cc,5,« C’EST » et « IL EST »,CAT09,SUB24,fce34dfe-f5ca-5be6-8d2b-254d546e745a,CONTRAST_RULES,DISCRIMINATION,PREFERRED,False,218,19,10,5,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
516b7a8f-d1c6-52e0-865b-2ee2096391fa,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,e9f1df52-d4b8-5e27-a3fb-c7301f53be50,CLOZE_SINGLE,RECALL,PREFERRED,False,169,19,10,5,10.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
630589d8-4d21-5bd6-bc0c-12a77b8dbc20,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,32374c7b-9284-562f-8bcd-c3bbcad6728f,CLOZE_CONTEXT,APPLICATION,PREFERRED,False,169,28,14,7,11.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
8ad9f8a4-3df0-5c8f-8c08-820aa89a96dc,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,21ebada3-ac9a-519a-a0b1-58a57ba7e9c9,CORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,169,17,9,4,9.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
35a973f4-2319-59c8-8173-e3f0d260ec0e,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,a2fbc3d0-466a-5e81-bfdd-376ec6796aae,INCORRECT_SENTENCE,DISCRIMINATION,PREFERRED,False,169,14,7,4,7.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
60458e4c-c5c2-5b1d-a479-69c64674adb1,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,646c0bc6-2722-50af-b7c9-ae0657805553,ERROR_LOCATION,DISCRIMINATION,PREFERRED,False,169,10,5,3,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
e3cbb359-c3dd-5f8c-8190-8b4070f1e38b,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,bd178d4e-0325-51b4-9c06-8040893e4437,CONJUGATION,RECALL,NOT_SUITABLE,False,169,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
2d9cbb3c-5eb9-508f-ad36-04c3c9f60c72,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,8fb82828-73d5-573a-8ccd-7d165372beab,TENSE_CHOICE,APPLICATION,NOT_SUITABLE,False,169,0,0,0,6.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
1ebd81bb-9804-56e4-a1f9-289603a403b0,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,b6e57a62-931c-5b3f-8aff-dafe096d5d65,PRONOUN_CHOICE,APPLICATION,PREFERRED,False,169,13,7,3,5.0,1.0,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
5d85e1f2-bd4d-5f80-aa2b-ebe54dba2ae3,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,080bebd0-8e3d-51e9-ad82-13c256bc513a,PREPOSITION_CHOICE,APPLICATION,NOT_SUITABLE,False,169,0,0,0,5.0,0.0,ZERO_NOT_SUITABLE,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
a6803eb7-2727-5dce-961f-637731bf7289,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,e7c92ba5-b1c8-5672-b377-08c7a1641350,REWRITE_EQUIV,DISCRIMINATION,ALLOWED,False,169,9,4,2,8.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
aecad169-c9a5-580e-b14c-3c136ae169fe,f07ba2d4-e9cf-441c-ad53-85194d85e1ff,6,LES POSSESSIFS,CAT05,SUB12,d925f39a-26df-5760-8581-4e1577d0afb3,FR_TO_FA,RECALL,ALLOWED,False,169,15,7,3,4.0,0.55,RECOVERED_ALLOCATED_V1.0,تخصیص بازسازی‌شده طبق mix شناختی 20/40/40، base share، compatibility factor و largest remainder؛ برای CONDITIONAL رعایت guardrail الزامی است.,question-type-allocation-v0.9.0,capacity-weight-ratio-v0.9.0,question-authoring-recovery-v1.0.0
